id,sentence
40015,昨天一帮朋友去聚会，上午提前订了位子。晚上有的人到的有点晚了，位子也一直给留着，还给我打过电话，还不错。\n味道比想象的好，凉菜很不错，凉粉的味道让同行的几个四川朋友都觉得很赞。\n肉还挺多的，质量也还好。篦子很容易粘东西，不过只要你叫服务员，基本上都能马上给你换。\n饮料选择挺好，也不山寨。啤酒是雪花，比较淡。\n总之是个不错的聚会的地方，只可惜没有大桌子。
40021,中午有套餐，单点一个主食后再点份蔬菜沙拉+蔬菜汤只要5元，性价比很高呀，主要是这个蔬菜沙拉很好吃哦，那个酱汁不错，蔬菜也蛮新鲜滴，主食也不错，胜在性价比高，呵呵中午饭随便吃吃还不错
40036,中式点心居多嘛，小笼汤汁挺多的，不过不失的口味。葱油拌面么我嫌葱不够焦香。黄金猪排有点老，不够厚不够水嫩，我好像要求太高了。其实还是能随便吃吃的。\n进门没人理睬，不过就餐中的服务还行。
40047,以前和朋友们聚会首选之地。唱累了在这里吃完接着唱，呵呵。环境还不错，曲目更新也还蛮快的。服务OK。地理位置坐公交是不太方便啦。
40088,【霸气的羊肉串】\n到了云南路地界，直奔这家，顿时被门口的×××镇住了，霸气。\n点小况要了10串，正好是前一波卖光，后一波开始的时候，也就是排在第一了。\n顿时一股油烟起……扑鼻而来的肉串美味。。。倘不劳的感觉，就是附近居民估计是熏大的。\n大概10来分钟，2.5米左右的肉串架上的肉串都ok了，天气冷，这玩意儿冷了快，得趁热吃，点小况说不比以前好吃了，我没有吃过之前的，所以也评论不出，但从这一口下去，我觉得一般般。可能是最近家里羊肉吃多了缘故，感觉味道还是有点不同的。
40116,饭店的装修很吸引人，天天人都很多，去过一次，那面真的太普通了，普通的不能再普通了，不过华苑缺饭店，人们不大挑味道好不好
40134,枣对女人还是很有好处的，以前老妈就经常让吃，养成习惯了，这家的枣还不错，过节回家也会给老妈带好几包回去，果然还是挺多的。
40145,开车到平谷玩，沿着山路开了好几个小时，终于找到个吃饭的地方，就是这里，乐和。这里环境还不错，风景秀丽，小院落装修的也还挺有情调，特别是院内两颗超级大的核桃树，阴凉遍地，很诱人。只在这里吃了饭，没有住宿，但是有机会一定会来，这里有标间，和大炕，但是大炕是两间房一个独院，要500，标间120，看了看，还不错。饭饭很好吃，尤其是猪棒骨，和一锅出，疙瘩汤，受到全家的好评。
40148,连接杨浦和张江的一条线路，但是每次坐车都是人超多，而且每次都要等上好长的时间，希望能够缩短间隔时间。
40163,可能是旅游景区的关系，上菜速度十足的慢。服务员的态度自然也很冷淡。上来的汤面是温的，煎饺还可以，吃得出是刚煎完的。
40166,服务太差，跟她商量换个手拎的纸袋，硬说是规定的不行，一副爱理不理的。集点的章也没贴，可她说已经贴过了，也不想跟她多争了。
40172,以前很喜欢他家一种泡芙似的产品，在我眼中是集全椒江面包店之精华。后来开着开着就不做了，真是伤心。偶尔去，没什么购买的欲望
40181,吃过宫保鸡丁和红烧肉的盖饭。味道倒是可以，就是里面的材料比较少，尤其是宫保鸡丁，里面的鸡肉很少，而且里面的汁比较甜，感觉不太像宫保鸡丁，不过红烧肉倒是还可以
40194,"路过龙之梦,然后就顺便在那里找地方吃午饭了,点了个带培根的意面,那个培根肥的哟,叫来服务员一开始态度还很不好,后来叫了经理来竟然说进货就是这样,说'要么给你再来一份,不过肉还是这样的',nnd怒了，最后给打了个小折，反正是不打算再去这家店了"
40195,中午去，有优惠。吃的种类很少。烧烤档永远要等很长时间，以至于我怀疑是去现买了。。。刺身什么的中午基本看不到。热菜么，随便吃吃还可以。蛋糕味道一般。冰激凌不好吃。水果还算新鲜。有点心，但是种类很少。总之性价比真的不高。环境是不错的，服务基本也没有。换盘子也要叫的。
40196,東西還是可以的。\n昨天入了個皮夾。打對折。\n原價230左右。\n對着就115嗎\n可以最後服務員說：袋子要發。。1個大洋。。\n擦！！！！！！！！！！你們有毛病的要麼。從來没有在ca和hm遇到過這種情況。
40206,真是有史以来最恶劣的就餐体验！在该店就餐，饺子馅里竟然暗藏骨头，把牙硌掉了一块。无良商家坚称菜品没有任何问题，拒绝赔偿，态度极其恶劣，完全不顾及消费者的感受，这样的奸商要坚决抵制！！！\n为什么最差也要有一颗星？他们家应该是零颗星！！！
40208,稻香村现在也有储值卡，拿着卡买东西很方便，省得角分的倒腾。\n买了果酱盒、松仁蛋糕、拿破仑、早餐饼共7块，才11.09元，便宜。问了服务员，拿破仑的奶油是不是天然的乳脂奶油，支支吾吾的说是，不过价格这么便宜，很怕是植物氢化油啊。\n叉烧肉、素丸子、还有带筋的排骨都很不错，尤其是叉烧肉，喜欢啊。
40238,去过两次了，都是中午去的，去的比较早，人不是很多，但出来的时候发现人满了，看来还是比较受欢迎的，家里人感觉都不错，汤真的是很好喝很美味啊，服务态度也很好，以后还会去的。鸡肉嫩嫩的，超好吃，最喜欢金针菇。
40244,家里没饭吃的时候就叫外卖，速度超快，东西么就是那个味道，订餐的菜单和餐厅的菜单差了好多，很多想吃的都没有，以前有一个黄桃色拉都是黄桃的现在也没有了。叫外卖也只是图方便而已，从下单到到货好像30分钟也不到，可能家离的特别近，看到上面“浪漫心动”说得，老板把卖不掉的大饼宁愿冷掉放着也不给他们吃，有点后怕，难道我们花钱买的都是隔夜的？难怪速度那么快啊，真可怕，以后不吃了
40250,在学校周围开的店\n以前馋肉的时候都去的牡丹园店\n算是近了吧\n但是菜式ms少了点\n自助也都那样没什么说的\n去的时候是刚开业 服务员态度都很好\n不知道现在怎么样了
40302,总体还凑合，面包看起来都很有食欲，但好吃的就几个，模仿的痕迹重，但做不出精髓。\n 比较喜欢清淡一点的面包，他家的普遍甜腻，黑谷物核果和那个咖啡的面包还凑合，蔓越莓松饼感觉没熟似的，有点生面的味道。
40304,这里人一直很多，，价格么，，也有一点点小贵，一般都是一碗面或者一份饭二三十的样子\n一些小食味道还是不错的，推荐金针菇牛肉卷，不过有一点点咸~
40313,家里的家具基本都是这里买的 从贵到便宜的都有 我觉得还是买实木的比较好 耐用结实 常擦会越来越亮 这里必需要还价。
40322,跟朋友来的，看大家评论游泳池，健身什么的满多的，我就不多评论了。\n说说它家的SPA服务吧。\n一开始服务还满好的，帮你泡脚，洗脚，什么的。貌似这个是不管你做什么服务都送的。我们选的是精油肩颈按摩，貌似45分钟，280块（这个价格贵的），之后带去给房间，脸朝下躺的时候，会熏个精油灯在下面这个不错的。旁边还有玫瑰花瓣，帮我做按摩的没给我放。然后按摩师会先给你开背。给我做按摩的中年妇女，大概给男的按惯了，下手好重，痛死我了，说了几次，都还是那样，算了，自认了。过了一会，用个仪器给我按摩，这个很舒服啊。期间给偶朋友按摩的那个反正就说偶朋友身体这个不好，那个不好，建议刮痧，以后长期按摩什么的，也不知道是不是真的。反正也就听听吧。悲剧后来开始了，给我按的女的按我的颈部疼的要死，我实在受不了了，叫了几次，说算了不要按了，我说拜托你不要按了，按摩师貌似不高兴了，说我痛是因为颈椎有病，经络堵住了，我再不要按，更加不好，还说我的已经突出了，要去看医生了。（我懒得争辩，明明是你自己手法一塌糊涂，没有一个按在穴位上，在我骨头上按，还这么死命，我能不疼吗？不要你按，还是是我颈椎的毛病，按摩这么多地方了，头一次被颈部被按的疼的要昏过去，为了不必要的矛盾，我只让她不要按了，真不知道谁是享受的，我还得看她的脸色，听她的调头）之后说给那么给我按头吧，一般按头是最享受的，但是偶又是一阵受罪。。终于45分钟结束了，他们还给多按了5分钟。结束以后他们出去了，我跟朋友说，再让他按下去，我要提早见上帝了。。。\n实话实说，我朋友对他那个按摩师评价还是不错的，说很舒服。我对我这个按摩师，只能说，她很卖力，不知道平时是不是按惯胖子跟男人了，按的我很痛苦，感觉用力非常大，而且最难受的是都不在穴位上，按摩这种东西有个好的按摩师最重要了，无关店名的，总之以后都不会去那里做什么SPA了，痛死我了。非常恐怖的一次经历。
40323,这间店去过两次，觉得经济实惠。两次都点了莲藕肉饼，几香脆。铁板黑椒牛仔骨，都几好。芥兰炒老娘叉烧就不行，菜吃完，叉烧不好吃。
40355,价格贵，味道一般。鲫鱼羊汤味道有点怪，喝几口就喝不下去了。红烧羊肉味道还是不错的，不过量太少了，总体感觉有点失望
40367,说实话，去这家店吃火锅，都是因为看见外面很多人排队，路过的时候总是有股香味传出来，原本以为会很好吃，但是吃过之后，觉得味道确实很一般，没有前面那家胖子火锅味道好，服务还行，到现在都没有想明白为什么这么多人还排队去吃。
40372,参加的琥珀网的活动，体验回来汇报下。 \n 他家在华旭大厦的5楼，把一个楼面都包下来了，纯白色的装修，让人觉得很舒服。有会议室 、休息室、 访谈室、治疗室等等功能不同的区域，美容师、医生、护士分工也都不同。前前后后大概看到20多个工作人员，约30个左右的小隔间，有一定的私密性。总之挺专业！填了资料，和我聊聊自己的皮肤状况和日常护理。\n 接着问我要喝豆浆还是玫瑰茶，我选择了豆浆。然后又带我们去吃东西，东西好好吃，品种也很多！有蛋糕，新鲜的火龙果、哈密瓜、砂糖橘，维也纳小香肠，丹麦蓝罐曲奇，饮料也是味全100%的橙汁，百事可乐这样的，总之招待的很好！\n 这次体验仪器项目可以在脸部循环更生活肤或眼部冷冻光学胶原重组里2选1，单价都要上千元一次呢！我体验的是脸部循环更生，药水喷上去感觉刺刺的，时间很短就完成了。基本就是洗脸（贝德玛的卸妆水）——冲水——敷精华（估计有什么酸，有点刺痛）——冲水——应该还有个面膜，不过这次没弄。\n和其他美容院的手法完全不同。医学美容么，在上海好像这样规模的还不多呢！\n 然后盯瞩我要连续3天多补水，不能用美白产品，要注意防晒！
