sentence,label
几年之间就这个店面一换再换，跟走马灯似的，前两天再去看，就变了这鱼头王了。作为一个大众菜馆，也倒不需要太多特色，量大实惠就是招牌。因为就两个人吃，没点鱼头而只点了2个家常菜，味道做得还不错。,0
实在是很失望。 一直觉得北京说到吃水煮鱼就是沸腾鱼乡了。 上一次去还是n多年前，可是再去感觉味道很淡，鱼肉很少，还很烂， 真对不起这个价格啊！！！ 以后不去了，开发别处去。,0
味道很好，夏天常去，种类很多，就是店有的小，夏天在外面吃感觉也还行，朋友晚上聚一块聊聊天吃点烤翅感觉不错。好喜欢烤馒头片和脆骨,1
"看到有鸡排,买块吃吃 一开始还以为是豪大大,因为概念中鸡排就是豪大大~~~ 结果发现是家新的店,没吃过 他们家的鸡排没有豪大大的大,不过比较厚 炸好,切成块 觉得出奇的好吃呀 表皮很脆,很香,很不错 以后路过还要买来吃,",1
非常怀念的一个地方 不知道什么时候重新开 哈哈镜啊 噶嗲的 还想再去 长大了 那份怀念不变的 期待啊,1
姐姐过生日 请我来的 ~~感觉没有金钱豹值 吃个鹅肝还要另外加钱 不过能看师傅表演花式铁板烧 每一份生鱼片都很小 ~~火焰冰欺凌不是很好吃 寿司还行,0
他家的pizza不错，比较有特点，比萨饼很好吃，个人比较喜欢吃金牌海鲜的，味道不错，还有就是自助沙拉还可以，但是鸡翅和意面这些小吃个人更偏爱必胜客,1
去过2次了，环境比想象中的好，菜式也挺合口味的。上来的菜也挺干净清爽，就是芥味河虾中的河虾的个头小了点，不过值得一试。,1
状元坊实在太多人了，一到周末去的话，根本连走路都走不动，那些人都撞来撞去，所以现在都叫它“撞人坊”了，里面确实是东西便宜，不过去一次都会筋疲力尽！！,0
还行吧 比起85°C 我觉得不是很划算 差不多的菠萝面包要贵一些口味还不佳 你说怎么说呢 能选择的种类还是蛮多的吧 口味就一般了 我觉得性价比不是很高,1
经常晚饭去吃，个人觉得挺便宜的。 像红糖糍粑、绿豆沙、水饺、四川凉粉、刀削面，都挺好吃的。 关键是价钱比较便宜，还是比较干净的。,1
不是因为外地朋友来 想吃吃大名鼎鼎的德庄 以我的性格一般是不会去的 沙坪坝的德庄时间有点久远了 所以装修都不怎么样 但是新的清一色 还不错 跟传统德庄不同 不过像德庄 就是吃吃名气吧 个人感觉不是很好,0
钱柜是我来北京去的第一家ktv了，当时还觉得挺有意思的，里面的付钱的时候就会给你几个铜钱一样的东西，忘了多少钱了。,1
记得原来是costa的位置。。陪朋友去好coach直接上楼找位坐，咖啡小贵。 我说去必胜客呀。下午茶个算。朋友说脚痛来 不想走。。 点了维也纳卡普奇诺 噱头 没怎么好味 咖啡一旦变冷就非常难喝 开在港汇 生意想不好也难,0
炸糕贵，2块钱一个呢。不过白魁老号现在也是2块钱一个，不过白魁老号的那个好吃，外面酥脆的，里面都是多多的红豆馅。这里的吧，豆馅也多，不过吃起来口感感觉一般，也说不出来哪里一般，反正没有白魁老号的吃的好,0
性价比不高，两个人没要多少菜就100多了，最可恶的是居然不提供白开水，这么辣的菜，不是逼着顾客去点饮料嘛，总之吃的很不开心，和北京的比真是差远了，下次不会再去了。不怕被宰的可以去尝试一下。,0
看到周围的行人好多都手拿85的饮料，猜想估计新开了一家~ 找了找终于给我找到了，买了松子核桃米浆，依然浓郁好味，喝得好饱额~,0
东西真不算便宜，最早是在中信吃的。感觉不错，三明治热热的。 在这开分店，就来试了几次，总之，觉得和南京路店有差距。三明治冷的。打包服务，制作都感不专业。量也少，厨师是安徽的。唉，培训还是很重要的，否则我就去吃安徽料理了。140元可以肥东到肥西了，还是一只老母子。 。,0
三个人点了羊肉双拼、羊肉泡馍、肉夹馍、酿皮、土豆、杏茶、荆芥茶、红枣茶，据说那个土豆点击率非常的高，还行吧，不错，饮料很有特色，羊肉双拼白切的比较好吃，太撑了。。。,0
其实我觉得蒸饺还是蛮好吃的- - 不过除此之外就没什么好吃的.... 不明白为什么每天人都这么多。。。 吃饭时候基本去是肯定没什么文字的。。，,0
终于买到鸭头颈啦。去了好几次，阿姨都说卖光啦，（我偷偷的想，啊是把鸭头颈藏起来啦，搞了个风味鸭脖，不好吃）薯片，五香牛肉味蚕豆，西梅，肉脯，泡椒凤爪，每次去都是必买的，除非，唉，被卖完了，很好吃啊,1
老公带我去的里面好大环境也不错特安静，服务员都给摆球！老公打球我就到旁边上网是免费的，什么都蛮好就是收费有，点小贵！,1
昨天跟老公团购的中影的票，顺便就到这里吃饭了，一进餐厅觉得环境还可以，可是坐下之后就发现很多的问题，首先他们家放在桌子上的磁汤匙很不干净，上面还有一层没洗干净然后凝固了的了东西，筷子看着也像是用了很久的样子。 主食和菜的分量也很少，尤其是小菜，那简直是更少了。我跟老公都吃不饱，又点了一个盐酥鸡，也是少的可怜，我们以后都不会去那里吃饭了。有点后悔！,0
之前还看到装修还在招人 一开业就去吃了一次 可能是刚开的 批萨做得一般 服务员不是很热情比较冷淡 感觉一般般吧～,0
"我有个同事住在淇澳,本来就带我们去吃泥烩鸡,到了才发现,这里吃烤鸡,不错,真的是用荔枝柴烧的,很香,又脆,不过有点贵,45元一只,其他菜都偏贵,我们是搭车到金苹果乐园下车去,很多人专门开车来的.其他菜味道还可以. 环境就很好,无敌大海景,还很多婚纱店来这里取景.",0
前阵子的万人免单活动那叫一个激烈啊 实习下班回家帮妈妈买好蛋卷走到新大陆广场看见试吃领的 看到很多人领了都在重复排队领 真佩服他们的肠胃啊 领的时候人还可以 不像后面几天人超级超级多 服务生都很OK 领的速度也还行 我要的冰激凌里面有腰果 核桃仁 冰激凌奶味很足 吃完一杯有腻 不过他的价格感觉不便宜啊 一般都在20块了,1
这家店就在我家小区旁边，方便得很，所以经常去光顾。我常点的是烤羊肉串还有牛蛙锅和羊蝎子锅。 但是很奇怪的是，我每次吃了牛蛙锅都会有一点拉肚子。。。个人觉得可能是肠胃对那里面的辣还不是特别适应的关系。倒并不是因为那个不卫生。,1
本来要去葡京茶餐厅，发现没有适宜小朋友吃的粥，就到了这家。其实是一个公司啦 但环境价位稍高些。没什么特别的印象，就是菜的质量还可以，量也不算少，小贵。,1
这家店其实比黄埔店要好很多很多！只是那里的空调太不给力了4月30号那天真的热哟！一大群人坐在2楼，那个热的哟！而且发现一个普遍的问题，到了风波庄店里，手机就没有信号了……难道是真的回到了古代？？？ 东西的味道呢还是可以的，不过有点不好，我们是5点不到去的，问他们有没有包房，他们说都已经预定了……结果等我们吃好6点半走，包房里的人都没来……,0
去过几次，也算是经济实惠，菜量挺大，口味比较重，就米饭吃很好，不过也比较大众化。价格也算是平易近人吧，只是不要要求环境什么的了。,0
3号线换乘8号线的时候带了一点鸭脖子和鸭锁骨 主要是给我家肉肉吃的，她现在退休在家比较空 应该买辣的，不过我最近吃不了辣的，要了全部不辣 其实肯定是辣的好吃嘛，所以我的评分没有什么参考价值 味道还不错 看到鸭脖子就会买一点来比较比较 真心羡慕那些吃辣不会发的人,1
喜欢他家的鲜榨果汁和水果多多系列，新鲜水果+养乐多的组合，既好喝又营养，不用担心可怕的人工添加剂和香精色素。特别喜欢的是水蜜桃多多和芒果多多。西瓜汁也不错，可惜现在西瓜已经下市了哈。 服务没的说的，我天天晚上都叫他们家的外卖。不仅速度快，夏天和冬天的时候他们还用保温包哦。,1
婚宴去的 吃个气氛和环境 绿得郁郁葱葱 厅是蛮古了 上的自然是例菜 材质都蛮新鲜额 中规中矩额上海本帮菜,0
比较雅致的地方，不能说装修有多豪华，但也很精致很有格调。墙上的装饰画都是老电影里的镜头，灯光、装饰、布局配合得刚刚好。桌与桌间隔距离很大，整个就餐环境给人平静舒适的感受，可以慢慢吃。而不是闹哄哄的，在轻音乐的背景下，没有人会大声喧哗。服务员很周到热情。比较有特色的是这的粤式点心，品种多，味道好且价格不贵。性价比绝对是高的。以后有机会还想多来几回。,1
第一次来，感觉店子还挺大的，只是包房感觉很狭小，有点转不开身。大盆酱烧江鲢、阴米肚片汤、糯米蒸南瓜、清炒竹叶菜、玉米烧排骨……一桌子家常菜，走农家菜的线路，总觉得缺乏点特色。,0
感觉还挺实惠的，南瓜粥滑滑嫩嫩的，辣年糕很Q，有嚼劲。海带汤也挺好喝的，整体环境还行，就服务员态度一般。但还是感觉会想再来的,1
还算不错的，麻酱小料与众不同，人比较多，环境有些显乱了。上菜倒是很快的，逛街逛累了，倒是吃饭的一个好去处，经济实惠.,1
是和男友家人过来饮早茶的，好多人啊，满座的，都要等了一会才有位置。这里环境装修看起来就很港市茶楼FEEL，点心出品都很不错，很精致。最亮点是有原盅炖汤，认识那个部长，才能叫上最后2盅，因为价格划算而且是真的很不错的所以基本都被抢光。这里有落地玻璃窗，景色很不错。在这里吃饭喝茶都很方便，楼下就很多商店逛！,1
"这家的包子是买过最好吃的了,2元一个,馅很多皮很软不是很厚 外卖可以单个买,但是种类少 堂食种类多,但必须同一种馅3个6个这样才卖 推荐山野菜和豆芽馅的, 香菇油菜和圆白菜的也很好吃",1
前几天去家旁边的新侨，买他家的提拉米苏，说可以送一个乳酪沉沉，结果人家名字就叫樱桃芝士，根本不是这个什么花名。最恶劣的是，问了服务员2次，是当天的吗，她一口咬定是当天的，结果就是前一天的，但是不想多争，影响心情。提拉米苏的口味不是一般的差，下面的蛋糕又硬，完全不符合15的价格，倒是送的10块的芝士蛋糕好一点，总之欺骗顾客，还谎报时间，这是面包店的应有行为吗？,0
中午的时候人蛮多的，但是点餐速度也还挺快，很喜欢他们家的蛇豆豉油饭和红豆汤圆，味道不错，而且比吉野家和真功夫要略微便宜一些，还是性价比挺高的一家店。,1
朋友请客去的，水煮鱼味道很好，还送鱼票性价比挺高的，炒菜类的也不错，环境比原来白堤路的老店干净很多，显得档次也不一样了，有机会还去,1
因为在附近巾帼园读书的关系，才有机会跑到这家店里吃面。 别的饭啊，面啊，不好说。但是他们家的辣肉面我觉得真的很好吃啊，味道很浓，虽然我从来不吃辣肉的（个人不喜欢肉类），但是沾着汤汁的拌面真的很美味。所以小推荐一下。,0
