sentence,label,dataset
口碑不错的七婆串串香火锅，涮菜的种类蛮多的，新鲜美味！\n酒酿小圆子蛮喜欢的，很糯很好吃的！\n墨鱼滑，牛肉串，虾滑都是很香很好吃的菜，不错！\n价格也蛮实惠的！,1,dianping
从开业到现在已经去过很多次了，因为离单位太近了，喜欢这里的土豆泥、酸菜、香肠拼盘，最喜欢的还是德国鲜酿啤酒，有机会再去尝尝黄啤，O(∩_∩)O哈哈~……,1,dianping
06年在宝岛眼镜购买第一件上千的眼镜，周末再去是6年来的第二次，服务依然很好，价位也可以接受，由于散光度数偏高，我也只能佩戴玻璃镜片，而且我的度数几年来并没有太大变化，可喜可贺。\n我想是跟他们专业的精神分不开的，想当年我的度数从二位数上升到三位数仅仅用了一年的时间，是由于拙劣的配镜技术造成的，具体哪家眼镜店我就不说了，但是宝岛确实非常专业。而且几年前的配镜积分，现在还可以使用，服务是终身制的，我有时候路过宝岛的眼镜店会让他们帮我超声波清洗一下，免费的，也让人很舒服。,1,dianping
每天上下班都要从小白楼地铁站乘车，我也就成了这里的常客。\n环境很干净，味道也还好，喜欢芒果斑戟、椰汁西米露、椰汁红豆糕、糯米糍，还有双皮奶，每次都是点这几样，因为别的东西一般都没有。\n但是最近两次去举得双皮奶奶味很淡，都是水；西米露和红豆糕的味道也大大不如以前了……好怀念以前的味道啊……,0,dianping
很小的一家店面，不过店堂还算挺干净的。\n恐怕这就是西式快餐和中式快餐的区别最大的地方了。相对来说，中式快餐的小店的卫生状况都会稍微\n逊色一些。\n他家主推的就是美式汉堡。呵呵呵，不过只能算是美式的小汉堡了。个头确实有点小。味道和KFC的差\n不多，不过质感就会差很多了。\n他家还推出奶茶配汉堡的套餐。呵呵呵，一般都是喝可乐配汉堡的。奶茶的味道比较寡淡。\n鸡翅如果是现场刚炸出来的还是挺好吃的，如果时间久了。口感就不太好了。\n最主要的是他家的价位便宜呀。现在喝杯鲜榨果汁都要20块的年代。15元能吃的还算不错了。,0,dianping
刺身新鲜可口，烤物皮脆肉嫩，甜品和水果种类也很齐全，总的来说性价比很高哦~~\n喜欢他们家的蟹脚和三文鱼~~羊排很适合食肉动物~~咔咔~~,1,dianping
因为在观前开得比较晚，\n所以相对装修比较新，\n音响效果普通，\n话筒音质调得不太好，\n声音听起来比较涩。\n而且感觉歌没有西飙多......,0,dianping
口味很好的牛排馆哦\n环境也很好\n喜欢吃那个套餐108的\n松茸牛排每次必点\n沾面包的那个酱很特别很好吃，蜗牛汤很鲜美\n再就是甜点了，那个南瓜布丁，实在好吃爆了~~毁灭地球适合爱吃甜食的朋友\n可能是我贪心，觉得餐后的咖啡太小杯了，吃不尽兴，嘿嘿,1,dianping
公司组织无锡游，晚餐在这里办了，菜量很大，很喜欢油淋鸡很入味，红烧肉上桌后大家都有些吃惊，块头真心大，色味很浓郁带着甜味的确是无锡口味，某人连着吃了3大块，还不过瘾。徽州炖双头原来是肉丸和鱼头，汤倒是鲜的，就是有点偏咸了因为已经吃得太饱了，都浪费了。等到我们以为菜都差不多的时候，小笼上桌无锡小笼倒是要尝尝，可惜却尝不出鲜味了，最后出品的是炒饭，虽然已经饱到不行，但是炒饭的色泽还是很诱人味道还真香不经又下去几口，最后结账大家都觉得价格太实惠了有点不敢相信。如果有机会去无锡，同庆楼还是值得一去，毕竟人气老店还是有其特色的。,1,dianping
去买过不少次，面包做的不错，毕竟市面上都是英式的，他家主打法式的。法棍还行，但好像远没有汉阳家乐福当年的好，可惜汉阳家乐福，硚口麦德龙的面包都换了，也只能在这家了。他家的蛋糕一般，比起诺富特莱柏廊来，性价比差的不是一点点。,0,dianping
八月看婚宴酒店，上午浦东，下午浦西。从威斯汀出来的时候我是又累又饿。\n沿着广东路往人民广场走，看到他家的招牌，貌似……貌似吹嘘得很美味的样子，我就进去了。\n看价目表，什么金牌海鲜面，38块，乖乖隆地洞，吃不起，再看，银牌海鲜面，30块，还是舍不得……\n最后权衡之下，要了20块的鲜虾鱿鱼海鲜面。\n坐下来等了七八分钟，面来了，我一看昏过去……\n2只虾，2块鱿鱼，3根鸡毛菜，20块钱没了。\n尼玛也太坑爹了！！\n鲜虾跟鱿鱼是一点味道都没有，特别那个鱿鱼，汆得老了，咬也咬不动，火候都掌握不好开什么面馆？\n汤是很鲜，不知道加了什么食品添加剂，就算没加食品添加剂，也是无数鱼虾蟹放在里面常年炖出来的结果，一直这么炖，对人体总归没好处吧？汤浑浑浊浊的。\n反正觉得20块亏死了，怪不得也没几个人来吃，这种怎么开得下去嘛！\n旁边一桌要了二两生煎，看起来也是放了很久的样子，扁塌塌的。\n走的时候来了个男的，要了什么面，结果收银跟他说的同最后端出来的根本不一样，还吵起来了。\n端面的说“收银只管收银，她又不懂”\n男的说“那她收钱倒懂的吗？”\n我想想册那你收银在这里做这么久了，眼睛看看也知道什么面里有什么东西，怎么可以瞎说呢？不是欺骗消费者嘛！！\n反正这家店再也不会来了。,0,dianping
还算是一家不错的咖啡厅\n里面的整体装修风格是欧洲风\n喜欢座椅\n很艺术也很舒服\n咖啡的味道还算香\n但是口感不够弄\n小食没有点\n做了不到30个小时就去会朋友了,1,dianping
只吃过他家门口甜点部的甜点 还是不错滴 以前老爸公司每年还在生日那天发蛋糕券可以去领一个生日蛋糕 还是不错滴,0,dianping
第一次来，冲着这一小盅一小盅的汤来的，味道还不错，价格也便宜，不过来地晚了，很多品种都没有了。还试了个新品，韩式牛肉，ms叫这个名字，都是牛里脊，所以怎么煮都不会烂，就是要自己煮,0,dianping
"第一次被抽中试吃,开心ing...7点准时去到,可惜人未来齐,等了一段时间,期间,美女老板娘说先送我们一个小吃顶下肚,唔错~系葱油饼，热辣辣的几好味~\n 终于人齐了,跟住就上菜啦 \n  秘制潮州卤水:听讲潮州人都系食鹅多,个卤水以鹅为主,鹅胫,鹅翼,还有肥猪肉,个人觉得鹅翼比较好食,比鸭翼肥美~由于肥猪肉不是我的嗜好,所以一块都没试...\n  红烧鲨鱼皮羹 （手工菜）呵呵,一开始真系唔知系咩菜来的,睇落去几靓下,下面有炸蛋垫底,我好似食得比较多就系炸蛋,总体唔错,但有少少淡.\n 普宁布仔豆腐,就好似我们的脆皮豆腐,不过食时要蘸些醋,没留下好深的印象哦...\n 红烧鲨鱼皮羹 依个菜好似最受欢迎哦,个个都话唔错,我觉得口感几好,浓稠的汁加上脆脆的鲨鱼皮,正宗的食法还要在里面加些陈醋,我觉得唔加更好食.\n金钟白菜\n  潮州明虾刺身 我之前系炳胜就食过,不过没这里这么多配菜,五颜六色的好靓~这里还有一种秘制的酱,好好味阿~~真想打包带走~~\n  明炉乌鱼 个碟比较吸引人,成条鱼梗~呵呵,有加柠檬和莞茜,酸酸的,不过鱼就唔够滑了...\n 上汤珍珠花菜听老板娘讲系从潮州运过来的,野菜的一种,都可以啦~够健康\n 潮州糯米糍 我还以为系糖不甩呢,几软熟下,不过未试真个味,唔好意思阿~\n 海鲜砂锅粥 之前还以为会有鱼虾蟹呢,没,换成生蚝,都不错啦,好多下,个粥系我觉得还可以接受的潮州粥,米很软,也很够味,听老板娘讲他们系6碗粥的米煲成4碗,真材实料呢,我食了两碗哦\n最后,老板娘陈姐还給我们泡了凤凰单宁,听讲系靓茶,只可惜我唔识评茶,浪费她心意啦...\n总结,广告做得不够,没熟人带路还真找不到....服务员都很热情,给人一种宾至如归的感觉.",1,dianping
住鞍山附近的应该都知道这个商厦，以前叫仟村百货，现在叫假日百货了。\n以前品牌不多，现在开始多起来了，下班没事就去逛一圈。以前一楼中庭会有品牌的特卖，现在改成卖黄金的柜台了，哎～～\n一楼左侧有蛮多鞋类品牌，千百度、CNE、哈森、百丽、星期六、他她……很多。一楼还有化妆品箱包什么的。\n二楼女装ETAM、ONLY、VERYMODA等都蛮喜欢的，三楼有拉夏贝尔，再上面有休闲运动装只是不太逛。\n打折力度么就是逢年过年会大一些，其实也和平时差不多啦。\n只不过有一次买了双TATA的鞋有问题要退，结果足足给我拖了一个半月才退成，跑了三、四次，太郁闷了。,0,dianping
客人走后餐桌不收拾 和服务生强调说披萨要double cheese 最后还是上错了 服务太混乱了吧 领班要加强管理阿！！！,0,dianping
尽管在武汉期间，到了户部巷三次，却没有真的在这家吃过热干面，这家蔡林记在户部巷一进门的地方，门口好像有个塑像。\n刚到武汉那天，我和朋友背着背包去了很多地方，走了太多路，到了户部巷已经没了力气。虽然看到了列为必吃的蔡林记，但却对门口排着的长队望而却步，于是果断放弃，去了另外人也多却不用排很久队的地方吃小吃。\n第二次来之前刚吃过其它家的热干面，于是又没吃。\n第三次来是从另一个口进来，逛到这边是吃撑到不行，所以再次错过，不过还好在另外的分店吃过，总归没留什么遗憾。\n户部巷人流量很大，而作为武汉老字号之一的蔡林记的名声在外，到了饭点，经常是要排大队的。而这里的店面在户部巷的小门脸中算是大的了。,0,dianping
去那里吃过西餐自助，品种还是很丰富的，有各种中餐菜式、西餐菜式、糕点……值得一提的是有很多品种的雪糕供选择，喜欢吃雪糕的人一定不要错过~还有类似于麻辣烫的自由选菜、粉进行搭配……美中不足是貌似木有见提供饮料类的东西~,1,dianping
这家店真是空有个好口彩的名字，吃过难吃的饭店，没吃过每道菜都难吃无比的。\n东西不新鲜，厨艺还为零，叫人吃了生气！\n服务差的要死，让服务生送个纸巾从6点等到8点还没送来，总之服务很无语。\n环境也很吵……,0,dianping
第二次来到了这个市场，这次做了功课，打印了优惠券去了金玉满堂，老早以前去的时候完全是露天的，现在都封起来了，我们要了个包房。环境么还好啦，至少比通北路要干净许多，服务员也挺热情。\n卡夫牛排：48还是58来着，黑胡椒我满喜欢滴，8块牛肉的样子，满嫩的\n特价多宝玉：48，做法是鱼翅捞什么的，类似吃火锅的做法，个人不是喜欢，汤底不怎么样，这个上菜也上的最晚，后面几乎吃不下了，多宝玉还是清蒸好吃。\n生蚝：也是特价10元/4只，还是吃不惯这个味道，没有鲍鱼好吃，比较腥\n随意伴凉菜：18元，里面有海蜇头和黄瓜，比较爽口\n酱爆八抓鱼：好像28元，还可以\n阑尿虾和蟹都看起来很小，就没点，然后在下面的海鲜市场买了梭子蟹，大明虾和小鲍鱼，然后带到店里给我们加工，支付15元/斤的加工费，市场上买的海鲜价格比店里便宜，并且选择范围大一些，加工出来味道都挺好的，就是黄油锔的做法不到位，不知道是不是不舍得放黄油。\nPS：特价菜，加工费，酒水饮料不参加85折的活动，不能刷卡\n总体来说还可以啦,1,dianping
